X1,X2,X3,X4,y
20.631730021685275,12.867702934449497,8.395459821256438,13.990905058722163,189.03190793437685
4.101116174327782,5.433218625365832,3.5636875081782513,7.586736651656979,65.41083329858975
11.924914607026519,-4.457951549646522,4.307833428335918,-3.869728574894104,34.66936859000475
33.07957091863303,13.541840430554828,0.5732750513743312,5.720988887351583,189.05314429453844
23.5959501430487,14.390700259978924,2.435688072098216,28.89000330914444,215.06087670180082
46.25468523268461,9.54196065714481,13.150003492292822,15.310406620396158,314.30970386716626
29.777813611406657,31.386578213579156,4.465882184833239,8.527147198152072,264.30827000985346
28.60432448921204,14.096899509721723,-3.1239781872781025,23.23688105203635,202.55427816267613
10.33811598988607,5.995014343513345,14.162628560903016,25.72697368622162,159.48672297165677
9.93940775807245,11.312035628265228,4.8266653174128145,25.61414336863366,131.86800056319905
29.741049682056612,20.312168475118813,3.4428399540605135,20.063098736383232,267.12476494321334
41.44357416092647,-0.8780352571942274,3.0458373012120994,-4.717230391419548,195.73238398244132
34.91391425433698,-2.366391127992844,0.5559371787514689,-4.7520833032239,124.55460220384997
36.51767135192879,25.85684839301524,-2.5073931176891984,15.423620584401881,269.6597812834703
14.094825114702875,5.497954671621766,-3.710100820560638,22.073562447775537,106.99618851451942
7.605282564725149,1.7109265120925965,12.518801532547617,27.044855905831767,128.3493900072511
5.03528534718245,9.069883949223168,-4.978162523268468,-3.293429071404695,25.466321149837825
-4.271506527725226,12.270884369559283,6.165798778287378,20.945657765601236,64.61250773588415
4.161185448913937,7.272911591135509,-2.328402627699404,-2.7751214761079717,24.896936285823266
5.518314856166025,8.131787644031853,5.287244218527295,23.458119665036822,115.65862301925833
9.14005873404046,20.080204188500645,-2.0378779766272603,26.06774467047368,123.1254750294449
44.152828485850215,6.266458677539092,1.618544371432174,21.079126742639684,258.5668527168056
1.3000693286374805,17.611769572248683,5.714895920526516,18.60486545421896,111.5463174568599
30.68710300258465,34.24423200420104,3.4487874993357703,4.005048195957913,281.92036609472547
-0.007990435499732662,18.067047561667632,3.8252043181591215,8.219365063894577,105.2741684848813
48.41536487183352,15.167587499336936,9.31696240153996,27.060508377919184,330.18516540257264
4.391514119308205,-2.7321555415646026,12.568510856955257,23.72338959553358,111.76675124333345
34.640510443948216,0.01106595104304553,13.297437407343224,29.15320091170542,247.50394464637552
4.044708018260307,25.047541588683245,6.009449910492837,-3.099171333530204,149.50386202610377
46.79330074888231,32.92632806581126,1.8664786171127528,22.799382419142063,363.07196894538396
17.2208864982647,34.929163126220764,3.3218153579174263,5.392587790766971,224.64357706084235
27.667133628434726,3.5003178727819098,-1.2459077177103173,7.302756048171279,156.32134743979603
18.58927079310014,29.226756043108672,11.150870850860635,-3.8107505347931667,252.91800295902354
-2.1158198759847355,14.193516361161297,0.9064291424755488,26.07278143719068,101.82143668376258
21.708672279791337,18.11084402742037,13.34849572027509,-1.7102566006414937,241.36802154647899
9.241349453039913,14.950855843533446,8.324684379632714,12.029273338871917,154.2836791711801
42.79379141271211,22.100436312492487,5.394846673890184,23.758643499834097,343.9902192500426
22.616705901102474,5.27770508973434,2.673208966883509,27.012431001507963,162.43055293752303
15.299754235583976,21.28533087238221,-1.8062533144264514,23.158241051845835,178.78498157418323
4.369171592783262,5.8845721959953945,1.1052970517681837,-1.1332078681583857,64.8841516093966
41.97046032519121,16.20067994203231,2.765118257868478,22.73676746135882,266.0772281978372
38.59365804966971,-2.941304433326435,3.3814445607562877,9.03425316812454,188.27828083624723
36.70574339446062,-3.006197917010387,13.485209884706826,23.288023025826668,222.08395462105796
45.278644916017726,33.4170830000489,1.9328680225108812,17.001628884238826,350.10662555669523
28.24518162208217,14.749068705617468,-0.342722257329493,9.390664954114756,170.33747772675437
38.605592673389985,23.965020999417558,-3.521836930925686,4.674504622158841,244.7191033190283
45.83148417475148,9.541233049841482,7.26442333617287,-2.10237901995825,263.51887675718035
-3.791288177216648,33.74885629859394,1.9241275485578608,18.156969634931173,145.95418003184443
37.26787393450656,10.349651453482682,13.875740301543203,0.4338225357034622,265.59267238052354
48.38754859849114,22.007199228220728,-1.8268369189874067,0.9097762434768484,305.04160749189236
32.437176164642594,-0.6797390261092051,0.5278939545016677,4.569586229797064,137.82183281780286
7.610698709298234,1.1906932464873154,-3.410406457957178,7.754883385598193,21.251536189750873
20.559743633568825,14.327951432960987,-3.342907437002285,13.12996849768587,141.13483570577006
27.9163322931594,18.67117238281528,8.286927735790531,16.61088829833285,249.3042351944917
22.959005423431982,32.59864999066875,14.514911413176467,0.8384951305493953,273.2971144758547
11.388042881432405,31.113628663742233,0.11717804603721405,8.631798437373506,192.60662708308678
27.98644968746035,30.296550884180967,-2.1818774623535764,25.266500696052645,249.387081313572
26.05632460816853,9.49568060705612,7.979624933965015,4.6156090745732605,176.86019434586981
30.46441016575342,17.577149445533404,-1.0029899498847406,27.225232040380575,223.39492478083787
36.72360163870223,7.123235998766386,2.4371045546655896,23.157998918703026,219.9017938714361
41.99806039657548,34.68063712425326,0.6985763872041639,22.81630421240018,338.4557697918459
26.049116188997264,25.25510320291334,5.48067518615605,28.03331944816307,269.26602707646106
36.26094956560309,20.45805873471206,14.459817296195489,6.946791939637102,329.068304080076
36.522169332721205,25.09057717413368,-0.9577419707515,6.109304626354879,276.56083516767296
10.938341143373904,29.380312896929112,12.720026498033945,-0.800911481828507,218.3941849204265
11.963421301663224,7.647801118778723,3.1751902624908084,29.8415412127167,151.51959045734677
10.393045544900431,20.319576504241077,8.85746351798971,19.976546916752827,177.82384124337267
17.962331580535878,-0.3061357634811479,13.629937557752825,11.616197798123068,157.75687423978982
40.452050525111986,32.79238292615622,0.34102193135585424,3.167381662291561,299.1593577055304
8.991528816748048,-4.074166542185611,9.223092659045875,2.831467262847953,71.27984548475533
35.346651677628834,13.151130314086782,6.311918889842353,8.80626338382092,252.30559272646758
1.7572718716693716,14.741637067298818,10.07706798151049,26.471256998819527,140.6008048560873
0.3931849854637717,21.14313848389491,7.5662666332322654,6.827629585637657,122.0505214805853
42.2321807853754,-1.7432916400309217,-3.1198335804066035,22.80186964886199,200.51737521192885
12.45141346095296,8.993369902290596,-2.59335311316901,21.192568728299367,93.31153021282982
18.8188210335504,16.821591360889634,-0.8521887204898277,2.682538418664228,159.96488255759738
0.10766013593972801,-1.0357618792922407,11.39622954111356,25.633153849488597,88.75566811927303
39.917147183074334,14.26674030631095,14.501295315137288,4.722556379160604,290.99243543910694
20.050251946782147,0.13204027552842668,12.804367960495789,24.87078671593533,162.1423634010394
43.14925321489692,31.028422087070155,8.9035193693051,5.136861528168582,344.9538187888065
-4.539320018570895,20.02233408276097,10.28985521401326,2.449142518577813,103.32215645904434
37.763272146199625,30.24278634331683,11.461597880742147,25.160174135280887,363.7966014371056
42.11665817145722,33.66103343650178,14.42268616752352,29.658302227002864,418.73434888615543
48.271003895684636,14.660220701894076,14.248049229358791,-2.4504449298800046,309.1488573166206
41.76061191015883,23.492409533150553,6.8865208258745785,2.755810797909259,299.12972625292764
2.4975735065168534,5.438102496028998,8.70732839213127,11.999749900469492,89.88897395869915
33.00370426133181,17.96612760286887,6.822666195514099,9.76295412088002,246.732974995214
17.23600790886145,19.375276340591313,14.760164306714842,-2.5333087846496953,194.91421629857308
-0.12967352227818285,-3.666241936230352,9.853107549412417,21.783442426377505,75.14669208037395
5.718932388117464,13.80227418251014,4.051916561836251,5.144038709731536,112.95061490326079
8.887945822749984,10.395650004749069,3.8493566299718456,3.500213003110087,102.95038487729079
35.21466957286367,8.330134038444701,4.44838442877057,28.578064022990134,255.7107360221811
46.36150272915907,29.367709608531932,1.4779435016680882,18.441413099356595,334.6126662557307
-2.0894968451415625,4.98465174647027,8.914416104341129,7.295940755880217,52.84144726699817
35.52426379920582,2.1057091844667797,12.036697294090903,25.541724892919177,256.60573726775834
-1.3210068160373778,1.4235253678682724,-3.4030303957241936,-2.464231311901681,-33.66820744512047
20.897673134973537,-2.0712004469132816,6.793158148070306,8.630844539545834,127.6484936065261
33.96194132472887,33.84354210303905,-3.6077597833565855,20.48575418931625,281.12762148756224
25.11435834951315,15.543597546215572,11.280256716183214,12.535799701252639,240.26670361826174
42.86693430818694,23.379255481529377,7.669346072168452,20.51518124285756,316.93464330663255
31.997394184173018,9.460566460729476,2.5143361878282082,9.292941674270375,195.5473442811277
29.417199345991584,2.1850674702297868,-4.9965288533620384,-0.43235153748691246,98.21626457346123
37.30380477029247,9.39172587683096,13.98037975171182,-0.6931708314438136,279.8010100717085
17.277475206440908,25.155693178204523,12.412411882615956,-3.065488686858484,227.41031821764665
